occurrence_id,panel_id,source_pointer,run_id,run_label_in_context,primary_measurement_id,legacy_measurement_id,inline_raw_hash_present,resolved_raw_sha256,raw_hash_origin,recorded_scalar_fields
OCC-f11379db8ed56687,alpha0_robustness,/panels/alpha0_robustness/cells/11/runs/0,RUN-4700629,i3b-1e3-s0,MEAS-bd6caae0b5245edf,MEAS-dff24781454d2124,True,83577e1e576f9f0a3a5af6b3855374acd18f1756eef7a3c5f448adb44d2f076b,same occurrence,"{""auc_csv"":89.925,""auc_raw"":89.9249,""epoch_train99"":31,""epochs_parsed"":100,""final_train"":99.9,""gpu_h_inrun"":0.7166666666666667,""job_id"":""4700629"",""plateau20"":92.191,""plateau5"":92.19,""raw_path"":""archive/Account1/runs/i3b-1e3-s0-4700629.out"",""raw_plateau5"":92.19,""raw_sha256"":""83577e1e576f9f0a3a5af6b3855374acd18f1756eef7a3c5f448adb44d2f076b"",""run"":""i3b-1e3-s0"",""run_done"":true,""seed"":0,""train_plateau5"":99.922}"
OCC-f11379db8ed56687,alpha0_robustness,/panels/alpha0_robustness/cells/11/runs/1,RUN-4700643,i3b-1e3-s1,MEAS-1f39c13031990513,MEAS-8d7279fd2c8a59e5,True,593cda8123a68197f7bbd9e06c0f7d90e1277e78388e8836739c92155624ae29,same occurrence,"{""auc_csv"":89.915,""auc_raw"":89.9152,""epoch_train99"":30,""epochs_parsed"":100,""final_train"":99.94,""gpu_h_inrun"":0.7333333333333333,""job_id"":""4700643"",""plateau20"":92.124,""plateau5"":92.216,""raw_path"":""archive/Account1/runs/i3b-1e3-s1-4700643.out"",""raw_plateau5"":92.216,""raw_sha256"":""593cda8123a68197f7bbd9e06c0f7d90e1277e78388e8836739c92155624ae29"",""run"":""i3b-1e3-s1"",""run_done"":true,""seed"":1,""train_plateau5"":99.938}"
OCC-f11379db8ed56687,alpha0_robustness,/panels/alpha0_robustness/cells/11/runs/2,RUN-4700657,i3b-1e3-s2,MEAS-8197eaddf968171c,MEAS-000dc44dff5ee086,True,49a7f5db8e3feb5c54e7869cf41cc124cc6baf25863a71f605298d9798d01fdc,same occurrence,"{""auc_csv"":90.157,""auc_raw"":90.1566,""epoch_train99"":30,""epochs_parsed"":100,""final_train"":99.92,""gpu_h_inrun"":0.7166666666666667,""job_id"":""4700657"",""plateau20"":92.228,""plateau5"":92.222,""raw_path"":""archive/Account2/runs/i3b-1e3-s2-4700657.out"",""raw_plateau5"":92.222,""raw_sha256"":""49a7f5db8e3feb5c54e7869cf41cc124cc6baf25863a71f605298d9798d01fdc"",""run"":""i3b-1e3-s2"",""run_done"":true,""seed"":2,""train_plateau5"":99.912}"
OCC-13f2a4d494ca1f11,alpha0_robustness,/panels/alpha0_robustness/cells/12/runs/0,RUN-4700631,i3b-1e2-s0,MEAS-f6636e6b3a8cd105,MEAS-81fc75ca630464f1,True,b95080d723782d7e5bd81558449cf5cb734a05dc432aebd9b832f74d5c5579f1,same occurrence,"{""auc_csv"":87.194,""auc_raw"":87.1937,""epoch_train99"":54,""epochs_parsed"":100,""final_train"":99.68,""gpu_h_inrun"":0.7166666666666667,""job_id"":""4700631"",""plateau20"":90.12,""plateau5"":90.208,""raw_path"":""archive/Account1/runs/i3b-1e2-s0-4700631.out"",""raw_plateau5"":90.208,""raw_sha256"":""b95080d723782d7e5bd81558449cf5cb734a05dc432aebd9b832f74d5c5579f1"",""run"":""i3b-1e2-s0"",""run_done"":true,""seed"":0,""train_plateau5"":99.706}"
OCC-13f2a4d494ca1f11,alpha0_robustness,/panels/alpha0_robustness/cells/12/runs/1,RUN-4700645,i3b-1e2-s1,MEAS-b83196f943a3864f,MEAS-8b35877c99575e33,True,cae2f5111f633b90e5fea1791f7fa93c9f3d272feaf08f1c944f315943453ef5,same occurrence,"{""auc_csv"":86.603,""auc_raw"":86.6034,""epoch_train99"":53,""epochs_parsed"":100,""final_train"":99.78,""gpu_h_inrun"":0.7166666666666667,""job_id"":""4700645"",""plateau20"":89.773,""plateau5"":89.958,""raw_path"":""archive/Account1/runs/i3b-1e2-s1-4700645.out"",""raw_plateau5"":89.958,""raw_sha256"":""cae2f5111f633b90e5fea1791f7fa93c9f3d272feaf08f1c944f315943453ef5"",""run"":""i3b-1e2-s1"",""run_done"":true,""seed"":1,""train_plateau5"":99.746}"
OCC-13f2a4d494ca1f11,alpha0_robustness,/panels/alpha0_robustness/cells/12/runs/2,RUN-4700659,i3b-1e2-s2,MEAS-e7aee1271cb64974,MEAS-9852908c7c60308b,True,0c7ca773c4167070efcd8aa08f1a7fa32899769b635af497ea9c82afc0252fce,same occurrence,"{""auc_csv"":87.098,""auc_raw"":87.0976,""epoch_train99"":51,""epochs_parsed"":100,""final_train"":99.76,""gpu_h_inrun"":0.7166666666666667,""job_id"":""4700659"",""plateau20"":90.069,""plateau5"":90.098,""raw_path"":""archive/Account2/runs/i3b-1e2-s2-4700659.out"",""raw_plateau5"":90.098,""raw_sha256"":""0c7ca773c4167070efcd8aa08f1a7fa32899769b635af497ea9c82afc0252fce"",""run"":""i3b-1e2-s2"",""run_done"":true,""seed"":2,""train_plateau5"":99.74}"
OCC-28341680172bc77f,alpha0_robustness,/panels/alpha0_robustness/cells/13/runs/0,RUN-4700633,i3b-1e1-s0,MEAS-a8b02809b4e35951,MEAS-23141bdf834c551f,True,e02ae90bc954538a79fb2a37c374730a7244ccd5b24d3344232bc465ecc4c146,same occurrence,"{""auc_csv"":79.836,""auc_raw"":79.8364,""epoch_train99"":null,""epochs_parsed"":100,""final_train"":94.5,""gpu_h_inrun"":0.7,""job_id"":""4700633"",""plateau20"":86.858,""plateau5"":86.994,""raw_path"":""archive/Account1/runs/i3b-1e1-s0-4700633.out"",""raw_plateau5"":86.994,""raw_sha256"":""e02ae90bc954538a79fb2a37c374730a7244ccd5b24d3344232bc465ecc4c146"",""run"":""i3b-1e1-s0"",""run_done"":true,""seed"":0,""train_plateau5"":94.452}"
OCC-28341680172bc77f,alpha0_robustness,/panels/alpha0_robustness/cells/13/runs/1,RUN-4700647,i3b-1e1-s1,MEAS-9e4c38019f6925b8,MEAS-17ed43597d0cde76,True,7bb6d3ba8b0c905c1dad79bd834282a1ff0aa079f9d4a1b5e101c9ae6fb70eca,same occurrence,"{""auc_csv"":70.534,""auc_raw"":70.5337,""epoch_train99"":null,""epochs_parsed"":100,""final_train"":83.58,""gpu_h_inrun"":0.7,""job_id"":""4700647"",""plateau20"":80.333,""plateau5"":80.468,""raw_path"":""archive/Account1/runs/i3b-1e1-s1-4700647.out"",""raw_plateau5"":80.468,""raw_sha256"":""7bb6d3ba8b0c905c1dad79bd834282a1ff0aa079f9d4a1b5e101c9ae6fb70eca"",""run"":""i3b-1e1-s1"",""run_done"":true,""seed"":1,""train_plateau5"":83.28}"
OCC-28341680172bc77f,alpha0_robustness,/panels/alpha0_robustness/cells/13/runs/2,RUN-4700661,i3b-1e1-s2,MEAS-a41cb7debee94cca,MEAS-5c1e13ac19c75186,True,c3afb8c83d989f7349b113036b42c1cdcafdf00f57e0c7fe79f9001aff9bc33a,same occurrence,"{""auc_csv"":10.0,""auc_raw"":10.0,""epoch_train99"":null,""epochs_parsed"":100,""final_train"":9.94,""gpu_h_inrun"":0.7833333333333333,""job_id"":""4700661"",""plateau20"":10.0,""plateau5"":10.0,""raw_path"":""archive/Account2/runs/i3b-1e1-s2-4700661.out"",""raw_plateau5"":10.0,""raw_sha256"":""c3afb8c83d989f7349b113036b42c1cdcafdf00f57e0c7fe79f9001aff9bc33a"",""run"":""i3b-1e1-s2"",""run_done"":true,""seed"":2,""train_plateau5"":9.936}"
OCC-7f1184083ee9e446,alpha0_robustness,/panels/alpha0_robustness/cells/14/runs/0,RUN-4700694,i3c-1e6-s0,MEAS-0d8491e6a9b7c7f8,MEAS-64069e286fb3ce8f,True,492555e6d324fa736f7d4a6d7adbad77408a25f24fda6a94646c9931abb03942,same occurrence,"{""auc_csv"":54.428,""auc_raw"":54.4277,""epoch_train99"":null,""epochs_parsed"":100,""final_train"":63.51,""gpu_h_inrun"":1.1333333333333333,""job_id"":""4700694"",""plateau20"":63.495,""plateau5"":63.594,""raw_path"":""archive/Account1/runs/i3c-1e6-s0-4700694.out"",""raw_plateau5"":63.594,""raw_sha256"":""492555e6d324fa736f7d4a6d7adbad77408a25f24fda6a94646c9931abb03942"",""run"":""i3c-1e6-s0"",""run_done"":true,""seed"":0,""train_plateau5"":63.482}"
OCC-7f1184083ee9e446,alpha0_robustness,/panels/alpha0_robustness/cells/14/runs/1,RUN-4700695,i3c-1e6-s1,MEAS-66264cafbc3ea33f,MEAS-ec65a2ac1d0c7618,True,d37c1780d3bae6b2ac7f2821aea2aac2559ef597330f6ddb88f0b6ea0f7bb227,same occurrence,"{""auc_csv"":53.992,""auc_raw"":53.992,""epoch_train99"":null,""epochs_parsed"":100,""final_train"":62.79,""gpu_h_inrun"":1.0833333333333333,""job_id"":""4700695"",""plateau20"":62.716,""plateau5"":62.77,""raw_path"":""archive/Account1/runs/i3c-1e6-s1-4700695.out"",""raw_plateau5"":62.769999999999996,""raw_sha256"":""d37c1780d3bae6b2ac7f2821aea2aac2559ef597330f6ddb88f0b6ea0f7bb227"",""run"":""i3c-1e6-s1"",""run_done"":true,""seed"":1,""train_plateau5"":62.604}"
OCC-7f1184083ee9e446,alpha0_robustness,/panels/alpha0_robustness/cells/14/runs/2,RUN-4700696,i3c-1e6-s2,MEAS-267700ad9388f4ca,MEAS-6e9339ee62f2aaca,True,89219d9c68e59af5ced7d758361c45b12e61e3cf89c4c5ff2f2c54ad2d474ec7,same occurrence,"{""auc_csv"":54.717,""auc_raw"":54.717,""epoch_train99"":null,""epochs_parsed"":100,""final_train"":63.78,""gpu_h_inrun"":1.15,""job_id"":""4700696"",""plateau20"":63.789,""plateau5"":63.9,""raw_path"":""archive/Account1/runs/i3c-1e6-s2-4700696.out"",""raw_plateau5"":63.9,""raw_sha256"":""89219d9c68e59af5ced7d758361c45b12e61e3cf89c4c5ff2f2c54ad2d474ec7"",""run"":""i3c-1e6-s2"",""run_done"":true,""seed"":2,""train_plateau5"":63.908}"
OCC-4ee0cfd44cf6aa8d,alpha0_robustness,/panels/alpha0_robustness/cells/15/runs/0,RUN-4700534,SW_1e-5_s0,MEAS-a8e32cbd4e16f127,MEAS-3c3b4eba24cc0ca4,False,50cd61edbaece3f030c81f46c1715fec7a2ef48235f05c5d39ede16c38d88338,another occurrence of the same job in input evidence,"{""auc_csv"":75.542,""final_train"":94.28,""gpu_h_inrun"":1.0166666666666666,""job_id"":""4700534"",""plateau20"":83.986,""plateau5"":84.008,""run"":""SW_1e-5_s0"",""seed"":0}"
OCC-4ee0cfd44cf6aa8d,alpha0_robustness,/panels/alpha0_robustness/cells/15/runs/1,RUN-4700535,SW_1e-5_s1,MEAS-5a594cef91a4d693,MEAS-311f0200726a33ae,False,846681c9bb45da10b4f7ad982a168891f7a690d6e9c7d53fc2bba149a05934c5,another occurrence of the same job in input evidence,"{""auc_csv"":75.191,""final_train"":94.31,""gpu_h_inrun"":1.15,""job_id"":""4700535"",""plateau20"":83.782,""plateau5"":83.82,""run"":""SW_1e-5_s1"",""seed"":1}"
OCC-bb237e015f669b9e,alpha0_robustness,/panels/alpha0_robustness/cells/16/runs/0,RUN-4700538,SW_1e-4_s0,MEAS-e85b80b6a714a7b1,MEAS-96842ceb54efc607,False,b2ec928260fd6a4db5964d4a39dfcd64c673ea86eed0caa8ee142e23eb50e89e,another occurrence of the same job in input evidence,"{""auc_csv"":86.939,""final_train"":99.99,""gpu_h_inrun"":1.1166666666666667,""job_id"":""4700538"",""plateau20"":93.041,""plateau5"":93.234,""run"":""SW_1e-4_s0"",""seed"":0}"
OCC-bb237e015f669b9e,alpha0_robustness,/panels/alpha0_robustness/cells/16/runs/1,RUN-4700539,SW_1e-4_s1,MEAS-62cb41460f4ec627,MEAS-34bc82fbe6a187f9,False,54894f3c8f872946d8b7ea6d9d86e0afa8c3da8294548180a3c627194652608d,another occurrence of the same job in input evidence,"{""auc_csv"":86.67,""final_train"":99.99,""gpu_h_inrun"":0.5166666666666667,""job_id"":""4700539"",""plateau20"":92.883,""plateau5"":92.974,""run"":""SW_1e-4_s1"",""seed"":1}"
OCC-bb237e015f669b9e,alpha0_robustness,/panels/alpha0_robustness/cells/16/runs/2,RUN-4700700,i3c-1e4-s2,MEAS-1d0b00a7695721e7,MEAS-3bde6788e81fedba,True,2f33d3cbe9b7fa3404d2912bf6d3bf38a8a2e6309e597bb48fa87a951b85d9c1,same occurrence,"{""auc_csv"":86.619,""auc_raw"":86.6194,""epoch_train99"":57,""epochs_parsed"":100,""final_train"":100.0,""gpu_h_inrun"":0.5166666666666667,""job_id"":""4700700"",""plateau20"":92.73,""plateau5"":92.878,""raw_path"":""archive/Account1/runs/i3c-1e4-s2-4700700.out"",""raw_plateau5"":92.878,""raw_sha256"":""2f33d3cbe9b7fa3404d2912bf6d3bf38a8a2e6309e597bb48fa87a951b85d9c1"",""run"":""i3c-1e4-s2"",""run_done"":true,""seed"":2,""train_plateau5"":99.988}"
OCC-bb237e015f669b9e,alpha0_robustness,/panels/alpha0_robustness/cells/16/runs/3,RUN-4700701,i3c-1e4-s3,MEAS-24e8fc691cd7a531,MEAS-5612387f69b8cde5,True,09263407b631d151d69a8c07f2e440829a29b3e3c8e313e05f4f8e67985835e3,same occurrence,"{""auc_csv"":86.6,""auc_raw"":86.5999,""epoch_train99"":59,""epochs_parsed"":100,""final_train"":99.99,""gpu_h_inrun"":1.1333333333333333,""job_id"":""4700701"",""plateau20"":92.936,""plateau5"":93.008,""raw_path"":""archive/Account1/runs/i3c-1e4-s3-4700701.out"",""raw_plateau5"":93.008,""raw_sha256"":""09263407b631d151d69a8c07f2e440829a29b3e3c8e313e05f4f8e67985835e3"",""run"":""i3c-1e4-s3"",""run_done"":true,""seed"":3,""train_plateau5"":99.99}"
OCC-bb576a6c3797338b,alpha0_robustness,/panels/alpha0_robustness/cells/17/runs/0,RUN-4700540,SW_3e-4_s0,MEAS-629557836f7041f8,MEAS-d1ab659d1e0f6215,False,fd9be42fab5a76e29dd6c18b0f7465cba7bae60f03340b93c7e0f8ba941b29c6,another occurrence of the same job in input evidence,"{""auc_csv"":88.894,""final_train"":99.99,""gpu_h_inrun"":0.5166666666666667,""job_id"":""4700540"",""plateau20"":94.047,""plateau5"":94.16,""run"":""SW_3e-4_s0"",""seed"":0}"
OCC-bb576a6c3797338b,alpha0_robustness,/panels/alpha0_robustness/cells/17/runs/1,RUN-4700541,SW_3e-4_s1,MEAS-dde6ff884f565eb2,MEAS-ee9228aa18a9c953,False,10fcdd92aa2951555796a7f140ef2629aea8f5b7c8110cba295c49b637ae3566,another occurrence of the same job in input evidence,"{""auc_csv"":88.688,""final_train"":100.0,""gpu_h_inrun"":0.5166666666666667,""job_id"":""4700541"",""plateau20"":93.925,""plateau5"":93.998,""run"":""SW_3e-4_s1"",""seed"":1}"
OCC-bb576a6c3797338b,alpha0_robustness,/panels/alpha0_robustness/cells/17/runs/2,RUN-4700702,i3c-3e4-s2,MEAS-40d788032e1b8707,MEAS-0deea590b2bfe6cc,True,ddc0bf619f9b55c3c9247c4a91046099e1dc2669eacf73ca0c3f7b8e6e7a5bff,same occurrence,"{""auc_csv"":88.498,""auc_raw"":88.4979,""epoch_train99"":59,""epochs_parsed"":100,""final_train"":99.99,""gpu_h_inrun"":0.5166666666666667,""job_id"":""4700702"",""plateau20"":93.787,""plateau5"":93.88,""raw_path"":""archive/Account1/runs/i3c-3e4-s2-4700702.out"",""raw_plateau5"":93.88,""raw_sha256"":""ddc0bf619f9b55c3c9247c4a91046099e1dc2669eacf73ca0c3f7b8e6e7a5bff"",""run"":""i3c-3e4-s2"",""run_done"":true,""seed"":2,""train_plateau5"":99.99199999999999}"
OCC-f6dc4e0155132142,alpha0_robustness,/panels/alpha0_robustness/cells/18/runs/0,RUN-4700542,SW_1e-3_s0,MEAS-c5b94d85cd3c07d9,MEAS-9380f5242685dc2c,False,5085b3fc065309f93bd1e95e71e1e946f26f6c2f8fcd5cc8aa3e97d0f968365b,another occurrence of the same job in input evidence,"{""auc_csv"":89.263,""final_train"":99.99,""gpu_h_inrun"":0.5166666666666667,""job_id"":""4700542"",""plateau20"":93.957,""plateau5"":94.2,""run"":""SW_1e-3_s0"",""seed"":0}"
OCC-f6dc4e0155132142,alpha0_robustness,/panels/alpha0_robustness/cells/18/runs/1,RUN-4700543,SW_1e-3_s1,MEAS-2bf16c991d3914ba,MEAS-9c4530bcd60bca1a,False,fae2e6c91f966a7d3ad79675a5c207f0147b11fe2a2507902a412b23ca62f39a,another occurrence of the same job in input evidence,"{""auc_csv"":89.073,""final_train"":99.99,""gpu_h_inrun"":0.5166666666666667,""job_id"":""4700543"",""plateau20"":94.099,""plateau5"":94.256,""run"":""SW_1e-3_s1"",""seed"":1}"
OCC-f6dc4e0155132142,alpha0_robustness,/panels/alpha0_robustness/cells/18/runs/2,RUN-4700703,i3c-1e3-s2,MEAS-be73440eef191a81,MEAS-976a77b6ebf726d6,True,181e957e92c2965b67bb7dcedda8fbc04b685a30e1894bfb62a2eaad238e482d,same occurrence,"{""auc_csv"":89.254,""auc_raw"":89.2538,""epoch_train99"":68,""epochs_parsed"":100,""final_train"":99.99,""gpu_h_inrun"":0.5166666666666667,""job_id"":""4700703"",""plateau20"":94.175,""plateau5"":94.5,""raw_path"":""archive/Account1/runs/i3c-1e3-s2-4700703.out"",""raw_plateau5"":94.5,""raw_sha256"":""181e957e92c2965b67bb7dcedda8fbc04b685a30e1894bfb62a2eaad238e482d"",""run"":""i3c-1e3-s2"",""run_done"":true,""seed"":2,""train_plateau5"":99.986}"
OCC-9235134025cc51ce,alpha0_robustness,/panels/alpha0_robustness/cells/19/runs/0,RUN-4700546,SW_1e-2_s0,MEAS-d320efbcf36dffc0,MEAS-aa7e95624df5abf3,False,825c8d0a69b646fe062f50f878aa1b40d1a3975d822bee92e2a844fe2828167f,another occurrence of the same job in input evidence,"{""auc_csv"":80.775,""final_train"":99.72,""gpu_h_inrun"":0.5166666666666667,""job_id"":""4700546"",""plateau20"":92.46,""plateau5"":93.756,""run"":""SW_1e-2_s0"",""seed"":0}"
OCC-9235134025cc51ce,alpha0_robustness,/panels/alpha0_robustness/cells/19/runs/1,RUN-4700547,SW_1e-2_s1,MEAS-80fd6c9b7a7757d9,MEAS-03c087e20c67ac89,False,8376efaae7b46ba3da3e5dd84cb17059f7c4c4a5a6fbc095429a1c2fa81d8a6c,another occurrence of the same job in input evidence,"{""auc_csv"":80.654,""final_train"":99.7,""gpu_h_inrun"":0.5,""job_id"":""4700547"",""plateau20"":92.701,""plateau5"":93.884,""run"":""SW_1e-2_s1"",""seed"":1}"
OCC-c62cfc4c5902f074,alpha0_robustness,/panels/alpha0_robustness/cells/20/runs/0,RUN-4700697,i3c-1e1-s0,MEAS-8b50016e3a44dfdb,MEAS-e7c108582c57c5c5,True,1e5cbad1b1da29736eba7ec61d0d678ef0e0a9dcfae7fd5e61a40117eaa7cb89,same occurrence,"{""auc_csv"":33.9,""auc_raw"":33.9,""epoch_train99"":null,""epochs_parsed"":100,""final_train"":66.48,""gpu_h_inrun"":0.48333333333333334,""job_id"":""4700697"",""plateau20"":56.532,""plateau5"":65.806,""raw_path"":""archive/Account1/runs/i3c-1e1-s0-4700697.out"",""raw_plateau5"":65.806,""raw_sha256"":""1e5cbad1b1da29736eba7ec61d0d678ef0e0a9dcfae7fd5e61a40117eaa7cb89"",""run"":""i3c-1e1-s0"",""run_done"":true,""seed"":0,""train_plateau5"":65.886}"
OCC-c62cfc4c5902f074,alpha0_robustness,/panels/alpha0_robustness/cells/20/runs/1,RUN-4700698,i3c-1e1-s1,MEAS-e84d8129f381376b,MEAS-21ff531794280388,True,bd057b5d83d08a8aad6f6a14f28133dde30a5e4d84ea2569dc82fb48e51ed0ef,same occurrence,"{""auc_csv"":32.283,""auc_raw"":32.2829,""epoch_train99"":null,""epochs_parsed"":100,""final_train"":64.82,""gpu_h_inrun"":0.48333333333333334,""job_id"":""4700698"",""plateau20"":52.472,""plateau5"":64.798,""raw_path"":""archive/Account1/runs/i3c-1e1-s1-4700698.out"",""raw_plateau5"":64.798,""raw_sha256"":""bd057b5d83d08a8aad6f6a14f28133dde30a5e4d84ea2569dc82fb48e51ed0ef"",""run"":""i3c-1e1-s1"",""run_done"":true,""seed"":1,""train_plateau5"":64.544}"
OCC-c62cfc4c5902f074,alpha0_robustness,/panels/alpha0_robustness/cells/20/runs/2,RUN-4700699,i3c-1e1-s2,MEAS-af9b59a670631009,MEAS-43cb36a946bbca0b,True,4a982265db5212038d4a36a2f5443944eb3e29152394e8c1075e8e4517d16b27,same occurrence,"{""auc_csv"":32.681,""auc_raw"":32.6806,""epoch_train99"":null,""epochs_parsed"":100,""final_train"":64.51,""gpu_h_inrun"":0.48333333333333334,""job_id"":""4700699"",""plateau20"":50.148,""plateau5"":64.762,""raw_path"":""archive/Account1/runs/i3c-1e1-s2-4700699.out"",""raw_plateau5"":64.762,""raw_sha256"":""4a982265db5212038d4a36a2f5443944eb3e29152394e8c1075e8e4517d16b27"",""run"":""i3c-1e1-s2"",""run_done"":true,""seed"":2,""train_plateau5"":64.138}"
OCC-c4fba16063664c20,alpha0_300_extremes,/panels/alpha0_300_extremes/cells/0/runs/0,RUN-4700672,i3a300-1e1-s0,MEAS-8298c1bbe0bde9ba,MEAS-58e2fb9ff15d5c42,True,bbb298b5ab103a75faf22429163cb273cf328e2dbd10d4261732aa3552af72c3,same occurrence,"{""account"":""Account1"",""csv_plateau20"":10.0,""csv_plateau5"":10.0,""dup_group"":"""",""epochs_parsed"":300,""job_id"":""4700672"",""plateau5"":10.0,""provenance"":""env"",""raw_path"":""archive/Account1/runs/i3a300-1e1-s0-4700672.out"",""raw_sha256"":""bbb298b5ab103a75faf22429163cb273cf328e2dbd10d4261732aa3552af72c3"",""run"":""i3a300-1e1-s0"",""seed"":0,""source"":""repository/results/all_runs.csv"",""train_plateau5"":10.06}"
OCC-c4fba16063664c20,alpha0_300_extremes,/panels/alpha0_300_extremes/cells/0/runs/1,RUN-4700680,i3a300-1e1-s1,MEAS-bf405c72d63d60d4,MEAS-f234094e3b4667b4,True,7273c8377f5f85033620be67202716fca39c96f4a34680476fa24797c598c4ed,same occurrence,"{""account"":""Account2"",""csv_plateau20"":17.003,""csv_plateau5"":17.19,""dup_group"":"""",""epochs_parsed"":300,""job_id"":""4700680"",""plateau5"":17.19,""provenance"":""env"",""raw_path"":""archive/Account2/runs/i3a300-1e1-s1-4700680.out"",""raw_sha256"":""7273c8377f5f85033620be67202716fca39c96f4a34680476fa24797c598c4ed"",""run"":""i3a300-1e1-s1"",""seed"":1,""source"":""repository/results/all_runs.csv"",""train_plateau5"":23.794}"
OCC-086fd09468c4aba2,alpha0_300_extremes,/panels/alpha0_300_extremes/cells/1/runs/0,RUN-4700670,i3a300-1e2-s0,MEAS-ab35de7781ff8934,MEAS-8375793a915387ee,True,db78f3eb30c84dc26cddad006c4d4d5d7b7d7a31a21366ccc982b9fe0b052c34,same occurrence,"{""account"":""Account1"",""csv_plateau20"":67.73,""csv_plateau5"":65.186,""dup_group"":"""",""epochs_parsed"":300,""job_id"":""4700670"",""plateau5"":65.186,""provenance"":""env"",""raw_path"":""archive/Account1/runs/i3a300-1e2-s0-4700670.out"",""raw_sha256"":""db78f3eb30c84dc26cddad006c4d4d5d7b7d7a31a21366ccc982b9fe0b052c34"",""run"":""i3a300-1e2-s0"",""seed"":0,""source"":""repository/results/all_runs.csv"",""train_plateau5"":78.884}"
OCC-086fd09468c4aba2,alpha0_300_extremes,/panels/alpha0_300_extremes/cells/1/runs/1,RUN-4700678,i3a300-1e2-s1,MEAS-31e6f7007970b8c5,MEAS-93af53e63c2542e0,True,7026dfd59a3173aad6e464ce1398bbb1378ccdd9c015bba17445730f7981fb80,same occurrence,"{""account"":""Account2"",""csv_plateau20"":74.052,""csv_plateau5"":73.66,""dup_group"":"""",""epochs_parsed"":300,""job_id"":""4700678"",""plateau5"":73.66,""provenance"":""env"",""raw_path"":""archive/Account2/runs/i3a300-1e2-s1-4700678.out"",""raw_sha256"":""7026dfd59a3173aad6e464ce1398bbb1378ccdd9c015bba17445730f7981fb80"",""run"":""i3a300-1e2-s1"",""seed"":1,""source"":""repository/results/all_runs.csv"",""train_plateau5"":82.822}"
OCC-c6ee2b0f45a0fa69,alpha0_300_extremes,/panels/alpha0_300_extremes/cells/2/runs/0,RUN-4700668,i3a300-1e5-s0,MEAS-6abb7b9a8078cc9c,MEAS-5b3b57f498eee403,True,e62672c4adb9fe4cef0140002e838a3848157ccf208fad48fbf03827548d3aba,same occurrence,"{""account"":""Account1"",""csv_plateau20"":86.811,""csv_plateau5"":86.854,""dup_group"":"""",""epochs_parsed"":300,""job_id"":""4700668"",""plateau5"":86.854,""provenance"":""env"",""raw_path"":""archive/Account1/runs/i3a300-1e5-s0-4700668.out"",""raw_sha256"":""e62672c4adb9fe4cef0140002e838a3848157ccf208fad48fbf03827548d3aba"",""run"":""i3a300-1e5-s0"",""seed"":0,""source"":""repository/results/all_runs.csv"",""train_plateau5"":99.634}"
OCC-c6ee2b0f45a0fa69,alpha0_300_extremes,/panels/alpha0_300_extremes/cells/2/runs/1,RUN-4700676,i3a300-1e5-s1,MEAS-8b924d90ccb43e9b,MEAS-8caaae15da019442,True,ab02034b9f193b9160c89cd74ef0ecff332e01f270d1526fd6a691126a02f1c8,same occurrence,"{""account"":""Account2"",""csv_plateau20"":86.697,""csv_plateau5"":86.7,""dup_group"":"""",""epochs_parsed"":300,""job_id"":""4700676"",""plateau5"":86.7,""provenance"":""env"",""raw_path"":""archive/Account2/runs/i3a300-1e5-s1-4700676.out"",""raw_sha256"":""ab02034b9f193b9160c89cd74ef0ecff332e01f270d1526fd6a691126a02f1c8"",""run"":""i3a300-1e5-s1"",""seed"":1,""source"":""repository/results/all_runs.csv"",""train_plateau5"":99.736}"
OCC-7050e03770ddf336,alpha0_300_extremes,/panels/alpha0_300_extremes/cells/3/runs/0,RUN-4700666,i3a300-1e6-s0,MEAS-472b031e9860ea07,MEAS-f835c0ebc838e393,True,9ae758ca0c8476361a3281c35c0efa22a98721d8cc33668ab5f8514309aca970,same occurrence,"{""account"":""Account1"",""csv_plateau20"":78.984,""csv_plateau5"":79.11,""dup_group"":"""",""epochs_parsed"":300,""job_id"":""4700666"",""plateau5"":79.11,""provenance"":""env"",""raw_path"":""archive/Account1/runs/i3a300-1e6-s0-4700666.out"",""raw_sha256"":""9ae758ca0c8476361a3281c35c0efa22a98721d8cc33668ab5f8514309aca970"",""run"":""i3a300-1e6-s0"",""seed"":0,""source"":""repository/results/all_runs.csv"",""train_plateau5"":86.168}"
