cell_id,metric,run_id,measurement_id,value,seed,job_id,start_epoch_index,end_epoch_index_exclusive,raw_sha256
CELL-361ebf902e21d8b0,legacy_plateau20,RUN-4712730,MEAS-75a6a38523552695,92.244,2,4712730,80,100,ee607b97a280777a85b2e343f0cb71f38e207ac7c4f43fd77caf195bb69ffe13
CELL-361ebf902e21d8b0,legacy_plateau20,RUN-4708205,MEAS-4bcce254c50ad0e2,92.296,2,4708205,80,100,f4b2b4470b2ba17954378d5051cc43c55a8ff4d98abb9840ef297135d0e95c1d
CELL-361ebf902e21d8b0,legacy_plateau20,RUN-4704496,MEAS-b085c5e7761decf9,92.166,2,4704496,80,100,343c3f45b2ba3c1fbfb10272fa431446611aa1b3c4420d4d60f8541c87dc833b
CELL-361ebf902e21d8b0,legacy_plateau20,RUN-4704497,MEAS-ad9c3d70e8a87d44,92.384,3,4704497,80,100,34a2405fca4350f6ac292ac9cbcff18e2cbb26f7e118c08bd7701a4e20becc57
CELL-361ebf902e21d8b0,legacy_plateau20,RUN-4704498,MEAS-1de2e0a3a67129dd,92.218,4,4704498,80,100,19e94fe99ecffc4f23e934e516ca34151da0306a02a85ced57d3b8cd8c38993d
CELL-c99c7cac45ab82e4,plateau5,RUN-4680938,MEAS-a2ab1028fdd68a6f,91.73,0,4680938,95,100,1492572e318f9bdd7aa7d710455ae67d46aec4f7e26217b0b83a4baa35f1ee0d
CELL-c99c7cac45ab82e4,plateau5,RUN-4680882,MEAS-f8ab625f81172528,91.67999999999999,0,4680882,95,100,82664a4e863e003b5915b72e3d44683d9c32e6db0493b11e18d198ecde0c1fe4
CELL-c99c7cac45ab82e4,plateau5,RUN-4700402,MEAS-fcbf8d717ed12f8c,91.63,0,4700402,95,100,e0bc1a47ec4a61a92a5ad2ca02a625ddd1408330b911cb75dcee777826148cab
CELL-c99c7cac45ab82e4,plateau5,RUN-4680950,MEAS-5fe11db98b0490ce,91.466,1,4680950,95,100,45c7ae4127c21710d45d3750bad2a654cc87f6c08a125c39a9f2422d9cae49dc
CELL-c99c7cac45ab82e4,plateau5,RUN-4680883,MEAS-b507c885baf08f5c,91.572,1,4680883,95,100,374442e7dd93376370d363a97575cf74676393691c66b0810cb097f1cdb885a6
CELL-5579e0f9d8459b58,legacy_plateau20,RUN-4680938,MEAS-9ac060ca3f43040b,91.643,0,4680938,80,100,1492572e318f9bdd7aa7d710455ae67d46aec4f7e26217b0b83a4baa35f1ee0d
CELL-5579e0f9d8459b58,legacy_plateau20,RUN-4680882,MEAS-8ffeaeda23349faf,91.633,0,4680882,80,100,82664a4e863e003b5915b72e3d44683d9c32e6db0493b11e18d198ecde0c1fe4
CELL-5579e0f9d8459b58,legacy_plateau20,RUN-4700402,MEAS-e78d9f4192ce4b3f,91.609,0,4700402,80,100,e0bc1a47ec4a61a92a5ad2ca02a625ddd1408330b911cb75dcee777826148cab
CELL-5579e0f9d8459b58,legacy_plateau20,RUN-4680950,MEAS-c97a1156dc898fd8,91.424,1,4680950,80,100,45c7ae4127c21710d45d3750bad2a654cc87f6c08a125c39a9f2422d9cae49dc
CELL-5579e0f9d8459b58,legacy_plateau20,RUN-4680883,MEAS-f520438ccdbe4e0b,91.492,1,4680883,80,100,374442e7dd93376370d363a97575cf74676393691c66b0810cb097f1cdb885a6
CELL-beb416afc1464186,plateau5,RUN-4708200,MEAS-3b59b93b30dd85de,92.58,0,4708200,95,100,c775c6348753862de4f5596e1e7773872c9a8c0b93c3402400427af092d10620
CELL-beb416afc1464186,plateau5,RUN-4700400,MEAS-29eb97f26a4b59e0,92.708,0,4700400,95,100,2fd4c74a724c3eed390f23d52d8e3c6ecfb962b957a5d5b1983fdacf30899f55
CELL-beb416afc1464186,plateau5,RUN-4708201,MEAS-49dc0e67d070fe69,92.388,1,4708201,95,100,55411b27cdbf351d3ff76801be1a945c64e08ed12aeb64c78af186239e408ec2
CELL-beb416afc1464186,plateau5,RUN-4700410,MEAS-40aa9ca932f3ab49,92.596,1,4700410,95,100,a6e0b634f833ee595b8ff405bcc76110ed8d756cf316df1322ad601d9942c211
CELL-beb416afc1464186,plateau5,RUN-4708202,MEAS-fb77ee7c284dd0ff,92.378,2,4708202,95,100,96e0f59cc09652f9013647b9f98f02466e26fb7fa57ec3a29139372b0afe1416
CELL-6d58ecfb92c8b01b,legacy_plateau20,RUN-4708200,MEAS-a119b4b835f057ec,92.48,0,4708200,80,100,c775c6348753862de4f5596e1e7773872c9a8c0b93c3402400427af092d10620
CELL-6d58ecfb92c8b01b,legacy_plateau20,RUN-4700400,MEAS-90bd86d3be5f9103,92.621,0,4700400,80,100,2fd4c74a724c3eed390f23d52d8e3c6ecfb962b957a5d5b1983fdacf30899f55
CELL-6d58ecfb92c8b01b,legacy_plateau20,RUN-4708201,MEAS-d59278bd33d2a05c,92.424,1,4708201,80,100,55411b27cdbf351d3ff76801be1a945c64e08ed12aeb64c78af186239e408ec2
CELL-6d58ecfb92c8b01b,legacy_plateau20,RUN-4700410,MEAS-6cd3e1fabc74fa57,92.54,1,4700410,80,100,a6e0b634f833ee595b8ff405bcc76110ed8d756cf316df1322ad601d9942c211
CELL-6d58ecfb92c8b01b,legacy_plateau20,RUN-4708202,MEAS-c33e163ae62b63a7,92.299,2,4708202,80,100,96e0f59cc09652f9013647b9f98f02466e26fb7fa57ec3a29139372b0afe1416
CELL-28805e3c697bf6e5,plateau5,RUN-4700403,MEAS-2a085018643ca9a1,91.406,0,4700403,95,100,64425adc0ff869a6a72c2213a342a947a178ff2b327670c1fe3f4abaf202ae07
CELL-964f796f17755f56,legacy_plateau20,RUN-4700403,MEAS-bd0ce64041355237,91.375,0,4700403,80,100,64425adc0ff869a6a72c2213a342a947a178ff2b327670c1fe3f4abaf202ae07
CELL-c8df716a1236dfac,plateau5,RUN-4700401,MEAS-3705d5fa10c2a320,92.02,0,4700401,95,100,d7f9caa0f8b524fd1b421fba89e7e8820a16fc8eaa1182ddad6d9bb7797b3387
CELL-b9720b2384f19531,legacy_plateau20,RUN-4700401,MEAS-297b44969a5a1629,91.939,0,4700401,80,100,d7f9caa0f8b524fd1b421fba89e7e8820a16fc8eaa1182ddad6d9bb7797b3387
CELL-4e8435bbc1849705,plateau5,RUN-4700399,MEAS-f0f9aa3a6125cffb,91.36,0,4700399,95,100,e8d023419c029e208bf2389a40a341af1d22c3afd2c7605b4eba010d6993c363
CELL-4e8435bbc1849705,plateau5,RUN-4700409,MEAS-a7f29d108f0a338c,91.526,1,4700409,95,100,868423dee485da3679db399baa0dd212af1b697f9de8f96c6644918b2e152819
CELL-a137533491532cc7,legacy_plateau20,RUN-4700399,MEAS-6e5178b42b3143e3,91.432,0,4700399,80,100,e8d023419c029e208bf2389a40a341af1d22c3afd2c7605b4eba010d6993c363
CELL-a137533491532cc7,legacy_plateau20,RUN-4700409,MEAS-a7409721ce861b0f,91.456,1,4700409,80,100,868423dee485da3679db399baa0dd212af1b697f9de8f96c6644918b2e152819
CELL-8199c2933f78d78e,plateau5,RUN-4680937,MEAS-0f10508fb863c903,88.012,0,4680937,95,100,1afca40d743ef58590a0a76a032989227233a71d551d874553637363efeabf0d
CELL-8199c2933f78d78e,plateau5,RUN-4680809,MEAS-48cbf359589da53e,88.12,0,4680809,95,100,88f6766dacf5c279371865e0d62ea30947dc8eea99dc921da525e045e80760dd
CELL-8199c2933f78d78e,plateau5,RUN-4912745,MEAS-0dab0e9d74a0126b,88.07600000000001,0,4912745,95,100,f4d4aaaad079fab92243ee18099edeb74fc012cae31de4abf4d1df2fa672d1f5
CELL-8199c2933f78d78e,plateau5,RUN-4687146,MEAS-bc63c7b9e681d79b,88.134,0,4687146,95,100,ccca6e8f1100625e805b306d9455648041a993eb1da2ad06de7d55b9a3e9494c
CELL-8199c2933f78d78e,plateau5,RUN-4682943,MEAS-5aba047dd3e1c82b,87.656,0,4682943,95,100,c4813ba2ef18818301798e665b7a4f798cd70088cd4c9601a0fc7ed34a0edc56
CELL-8199c2933f78d78e,plateau5,RUN-4886445,MEAS-1b1e10b6b71d9b4b,87.766,0,4886445,95,100,fcab90fc224bc519c985473288fcad13b2aca7f9a07a1ade1d1b66ad7b395850
CELL-8199c2933f78d78e,plateau5,RUN-4680949,MEAS-f96f2361271a439c,87.852,1,4680949,95,100,c4293162a3cb62d5906bc68a552077208aab39524dedd59065923ddbc12fcf52
CELL-8199c2933f78d78e,plateau5,RUN-4680815,MEAS-31462bc815b1dac3,87.934,1,4680815,95,100,ae4c1b1a80cff92e8d5bb1d60db633f0ed280a7c263103fa0b9f00669783f972
CELL-8199c2933f78d78e,plateau5,RUN-4912749,MEAS-b1962c4f71331d6c,87.928,1,4912749,95,100,21cffd1d067db266002e9294f0febbcc846682b3cc8cc2610a640b3fc913117c
CELL-8199c2933f78d78e,plateau5,RUN-4687148,MEAS-148178e6d8d4ff53,87.724,1,4687148,95,100,8ed362b15dcc1f306116722b3030471235b80ce6623dcf018be939983968b9d4
CELL-8199c2933f78d78e,plateau5,RUN-4682946,MEAS-2d2df1c1f003547d,88.05,1,4682946,95,100,d8a96aea3b3d28223938a01535f022d018c9e324d1f6e623ddbfa07dac14b66f
CELL-8199c2933f78d78e,plateau5,RUN-4886452,MEAS-6fcceb6d912ce973,87.92399999999999,1,4886452,95,100,a280f9eb762ac84aa4c79cc215504f94c5f9d0384aa5c0e6cf93a07f9512110b
CELL-8199c2933f78d78e,plateau5,RUN-4912753,MEAS-8228989301cacb9e,87.608,2,4912753,95,100,c465915c95dd5611691fc27b7713336a790a05a25c29b2773af131ff98a1eb6d
CELL-8199c2933f78d78e,plateau5,RUN-4687150,MEAS-d664b8e05412ea3f,88.044,2,4687150,95,100,80eea2e64c2986ddc3cc016ee71e84234f976e60c8189f23eb5b87a1ccba4971
CELL-8199c2933f78d78e,plateau5,RUN-4682949,MEAS-f0f7de3cc77811c9,87.7,2,4682949,95,100,97140f28f5402193ae167d0bf3cdd3399689f13abc9d1c8047d2f2670806e9aa
CELL-8199c2933f78d78e,plateau5,RUN-4886459,MEAS-5c6b041d2fb5c953,87.766,2,4886459,95,100,ade40cece905d83e4608025a446206bce06e42bba5d971833c4f5dbc57c8f6fe
CELL-8199c2933f78d78e,plateau5,RUN-4682952,MEAS-12ea518da2825fbe,87.282,3,4682952,95,100,b7468b8e84b02476b892bf4ee79d4a87e953ab9d43636fdbd031333803bb7197
CELL-8199c2933f78d78e,plateau5,RUN-4700386,MEAS-c5dae4f352792f5d,87.85600000000001,3,4700386,95,100,f87df4fdcb2a3be46a54c0007ee4f75d76b67db79ee838f26a55d957af163fc3
CELL-8199c2933f78d78e,plateau5,RUN-4682955,MEAS-3fdf831b66712c86,87.556,4,4682955,95,100,cc1d5cc180814d70e6da1056bc169ccc0eae0e0d002e62065305520dcd6e8fe9
CELL-8199c2933f78d78e,plateau5,RUN-4700390,MEAS-212d6fcbcd1628e8,87.822,4,4700390,95,100,1d184474110f6914e7360f92d44e4e5430af92bba06520ca36810831ccf91eb5
CELL-9d627d135976b34c,legacy_plateau20,RUN-4680937,MEAS-188d6e06208df6d7,87.891,0,4680937,80,100,1afca40d743ef58590a0a76a032989227233a71d551d874553637363efeabf0d
CELL-9d627d135976b34c,legacy_plateau20,RUN-4680809,MEAS-3525c3cdbab94003,87.951,0,4680809,80,100,88f6766dacf5c279371865e0d62ea30947dc8eea99dc921da525e045e80760dd
CELL-9d627d135976b34c,legacy_plateau20,RUN-4912745,MEAS-67e045b66053255c,88.005,0,4912745,80,100,f4d4aaaad079fab92243ee18099edeb74fc012cae31de4abf4d1df2fa672d1f5
CELL-9d627d135976b34c,legacy_plateau20,RUN-4687146,MEAS-a420f61622554e7c,88.086,0,4687146,80,100,ccca6e8f1100625e805b306d9455648041a993eb1da2ad06de7d55b9a3e9494c
CELL-9d627d135976b34c,legacy_plateau20,RUN-4682943,MEAS-ef50698b80bf867b,87.635,0,4682943,80,100,c4813ba2ef18818301798e665b7a4f798cd70088cd4c9601a0fc7ed34a0edc56
CELL-9d627d135976b34c,legacy_plateau20,RUN-4886445,MEAS-de7043905abfce43,87.773,0,4886445,80,100,fcab90fc224bc519c985473288fcad13b2aca7f9a07a1ade1d1b66ad7b395850
CELL-9d627d135976b34c,legacy_plateau20,RUN-4680949,MEAS-cc7942d814b87f08,87.804,1,4680949,80,100,c4293162a3cb62d5906bc68a552077208aab39524dedd59065923ddbc12fcf52
CELL-9d627d135976b34c,legacy_plateau20,RUN-4680815,MEAS-3ab1d2e3214067c7,87.81,1,4680815,80,100,ae4c1b1a80cff92e8d5bb1d60db633f0ed280a7c263103fa0b9f00669783f972
CELL-9d627d135976b34c,legacy_plateau20,RUN-4912749,MEAS-ad9736ea3ce12c60,87.787,1,4912749,80,100,21cffd1d067db266002e9294f0febbcc846682b3cc8cc2610a640b3fc913117c
CELL-9d627d135976b34c,legacy_plateau20,RUN-4687148,MEAS-d6ca394475b300b0,87.614,1,4687148,80,100,8ed362b15dcc1f306116722b3030471235b80ce6623dcf018be939983968b9d4
CELL-9d627d135976b34c,legacy_plateau20,RUN-4682946,MEAS-3649ee00e84ec441,87.869,1,4682946,80,100,d8a96aea3b3d28223938a01535f022d018c9e324d1f6e623ddbfa07dac14b66f
CELL-9d627d135976b34c,legacy_plateau20,RUN-4886452,MEAS-bf473d46a5443a21,87.791,1,4886452,80,100,a280f9eb762ac84aa4c79cc215504f94c5f9d0384aa5c0e6cf93a07f9512110b
CELL-9d627d135976b34c,legacy_plateau20,RUN-4912753,MEAS-9db4e28473ff03f8,87.588,2,4912753,80,100,c465915c95dd5611691fc27b7713336a790a05a25c29b2773af131ff98a1eb6d
CELL-9d627d135976b34c,legacy_plateau20,RUN-4687150,MEAS-82188b90b2fea0ad,87.953,2,4687150,80,100,80eea2e64c2986ddc3cc016ee71e84234f976e60c8189f23eb5b87a1ccba4971
CELL-9d627d135976b34c,legacy_plateau20,RUN-4682949,MEAS-6f655ee9b68d2d74,87.632,2,4682949,80,100,97140f28f5402193ae167d0bf3cdd3399689f13abc9d1c8047d2f2670806e9aa
CELL-9d627d135976b34c,legacy_plateau20,RUN-4886459,MEAS-17cdf9900ea13d81,87.702,2,4886459,80,100,ade40cece905d83e4608025a446206bce06e42bba5d971833c4f5dbc57c8f6fe
CELL-9d627d135976b34c,legacy_plateau20,RUN-4682952,MEAS-07397ebff5a1c5de,87.284,3,4682952,80,100,b7468b8e84b02476b892bf4ee79d4a87e953ab9d43636fdbd031333803bb7197
CELL-9d627d135976b34c,legacy_plateau20,RUN-4700386,MEAS-4fc822ed032a437b,87.818,3,4700386,80,100,f87df4fdcb2a3be46a54c0007ee4f75d76b67db79ee838f26a55d957af163fc3
CELL-9d627d135976b34c,legacy_plateau20,RUN-4682955,MEAS-6c8fb8619bbfe814,87.465,4,4682955,80,100,cc1d5cc180814d70e6da1056bc169ccc0eae0e0d002e62065305520dcd6e8fe9
CELL-9d627d135976b34c,legacy_plateau20,RUN-4700390,MEAS-4034ae9d388a2144,87.801,4,4700390,80,100,1d184474110f6914e7360f92d44e4e5430af92bba06520ca36810831ccf91eb5
CELL-67d40635149a74cf,plateau5,RUN-4687145,MEAS-dfbefadd0415dcc0,92.42399999999999,0,4687145,95,100,7905c48a2fefec7400ac7af44f62d3aab760c68f89a003e6a249ddc04a361458
CELL-67d40635149a74cf,plateau5,RUN-4687147,MEAS-bcab2e3acf3e63bc,92.53,1,4687147,95,100,9365de25f41b11a25d473391b68c6c8f5ff2b4f708369920e0e1520d56dcd995
CELL-67d40635149a74cf,plateau5,RUN-4687149,MEAS-e1684f16f2add97c,91.962,2,4687149,95,100,313705066d651bb5b5f8c35e01e016fac1110bf6ea5cf0eaa001e1f233f11b88
CELL-67d40635149a74cf,plateau5,RUN-4700385,MEAS-8678856a639a6193,92.178,3,4700385,95,100,0a3b1fcf556b32c231cfc01940e2a3626229f67aaa2afada06829c81fd6a7c04
CELL-67d40635149a74cf,plateau5,RUN-4700389,MEAS-50a1eaeef49f958a,92.21799999999999,4,4700389,95,100,689ff8fded9724711f2f89d5eafeefec9b42de2a31b21dd40be0eef6d65ed6d7
CELL-bdc928a53cf88971,legacy_plateau20,RUN-4687145,MEAS-c45eba616156a4eb,92.355,0,4687145,80,100,7905c48a2fefec7400ac7af44f62d3aab760c68f89a003e6a249ddc04a361458
CELL-bdc928a53cf88971,legacy_plateau20,RUN-4687147,MEAS-6278bad93037deb3,92.455,1,4687147,80,100,9365de25f41b11a25d473391b68c6c8f5ff2b4f708369920e0e1520d56dcd995
CELL-bdc928a53cf88971,legacy_plateau20,RUN-4687149,MEAS-d286492e0236ae6d,91.957,2,4687149,80,100,313705066d651bb5b5f8c35e01e016fac1110bf6ea5cf0eaa001e1f233f11b88
CELL-bdc928a53cf88971,legacy_plateau20,RUN-4700385,MEAS-ae3f01025e42d411,92.174,3,4700385,80,100,0a3b1fcf556b32c231cfc01940e2a3626229f67aaa2afada06829c81fd6a7c04
CELL-bdc928a53cf88971,legacy_plateau20,RUN-4700389,MEAS-6b17cc524c8b2568,92.216,4,4700389,80,100,689ff8fded9724711f2f89d5eafeefec9b42de2a31b21dd40be0eef6d65ed6d7
CELL-e3d11fce15c3ec65,plateau5,RUN-4700355,MEAS-14cccd8953d9d3b3,90.682,0,4700355,95,100,ba68553b965244dc1340b0a0bec0b3554ba59394b8707a9697bddc44a5ad78a2
CELL-e3d11fce15c3ec65,plateau5,RUN-4700361,MEAS-da401188e8bd4e42,90.552,1,4700361,95,100,f0cad0206b2b7828c94f5a53402f4bcf93dc3889f383b9897e7646f9b2898570
CELL-e3d11fce15c3ec65,plateau5,RUN-4700367,MEAS-600371dc3085799a,90.94,2,4700367,95,100,705bf204d716766e78a796b11da2d189f51de8670634509636fca6c17d6d7a1b
CELL-e3d11fce15c3ec65,plateau5,RUN-4700373,MEAS-1813f0a9b54a0a9e,90.756,3,4700373,95,100,9a27e32cf0116d1a15e1f8a1a2dd0ed288226b4f7c9d2dfe3f9e47c3df44f24f
CELL-e3d11fce15c3ec65,plateau5,RUN-4700379,MEAS-eea02ee074439f46,91.258,4,4700379,95,100,e80176800075c6a0d3b5cb53761ba95e006e5340944d2616f3a48941509be1ec
CELL-f61bf91183483c29,legacy_plateau20,RUN-4700355,MEAS-dd6ffe4b6ee9572e,90.662,0,4700355,80,100,ba68553b965244dc1340b0a0bec0b3554ba59394b8707a9697bddc44a5ad78a2
CELL-f61bf91183483c29,legacy_plateau20,RUN-4700361,MEAS-a15af8e350253828,90.761,1,4700361,80,100,f0cad0206b2b7828c94f5a53402f4bcf93dc3889f383b9897e7646f9b2898570
CELL-f61bf91183483c29,legacy_plateau20,RUN-4700367,MEAS-c134ddbe4d492caf,90.526,2,4700367,80,100,705bf204d716766e78a796b11da2d189f51de8670634509636fca6c17d6d7a1b
CELL-f61bf91183483c29,legacy_plateau20,RUN-4700373,MEAS-3706fc053e9eec70,90.804,3,4700373,80,100,9a27e32cf0116d1a15e1f8a1a2dd0ed288226b4f7c9d2dfe3f9e47c3df44f24f
CELL-f61bf91183483c29,legacy_plateau20,RUN-4700379,MEAS-a1dfb5cbb920271e,90.744,4,4700379,80,100,e80176800075c6a0d3b5cb53761ba95e006e5340944d2616f3a48941509be1ec
CELL-c02fb3f186417401,plateau5,RUN-4700393,MEAS-548e8973e538724f,90.694,0,4700393,95,100,32cff8ee3e4baee7c7af67c352092833cc6b84ef722a924f12dcb76626504606
CELL-c02fb3f186417401,plateau5,RUN-4700395,MEAS-71658f38c816fde2,90.19,1,4700395,95,100,e476db2a584d2992ee3f3fe2ee3d833f631d06a87e01e2963b36ffe1293584ef
CELL-c02fb3f186417401,plateau5,RUN-4700397,MEAS-687fe26da755ef46,90.47,2,4700397,95,100,714d99ad97d8089370cabb66be009d765fa245f8076f135b681f49f2c7f9e7a8
CELL-5b6fa779144afd71,legacy_plateau20,RUN-4700393,MEAS-45f22a584256e085,90.117,0,4700393,80,100,32cff8ee3e4baee7c7af67c352092833cc6b84ef722a924f12dcb76626504606
CELL-5b6fa779144afd71,legacy_plateau20,RUN-4700395,MEAS-6baa12804b2eb726,90.117,1,4700395,80,100,e476db2a584d2992ee3f3fe2ee3d833f631d06a87e01e2963b36ffe1293584ef
CELL-5b6fa779144afd71,legacy_plateau20,RUN-4700397,MEAS-09b74d6538a819c4,90.335,2,4700397,80,100,714d99ad97d8089370cabb66be009d765fa245f8076f135b681f49f2c7f9e7a8
CELL-bf27f7b0b5950bff,plateau5,RUN-4913096,MEAS-8bc3c445dba3a3da,88.804,0,4913096,95,100,5e53da082838f2b940bf547a4a7676f4c5c8f4330229970b13894641ad231e13
CELL-bf27f7b0b5950bff,plateau5,RUN-4700357,MEAS-39b6a646d5d6cf16,89.228,0,4700357,95,100,2eb583d617213c369f2fe4fc6e95144ef7e1f55ba1f115710bbfdf363004c633
CELL-bf27f7b0b5950bff,plateau5,RUN-4913100,MEAS-4b8c116689d0e6ec,88.884,1,4913100,95,100,fd9f67895ec52910f7804981f38c8d579c6f0dfe5841ae2eb4fe704d5bde100f
CELL-bf27f7b0b5950bff,plateau5,RUN-4700363,MEAS-53e8e25ab32f1c64,89.202,1,4700363,95,100,d2c0cfa072e91410140955c3ea3c1e728ccfee15fafc31208bdcb7ae50b89676
CELL-bf27f7b0b5950bff,plateau5,RUN-4913104,MEAS-416b2598f5f83601,88.616,2,4913104,95,100,3566859315c6159f6d89987fe1a20bcdf4a8853b2d12114768cacc338307263c
CELL-bf27f7b0b5950bff,plateau5,RUN-4700369,MEAS-f0bf72809dd816b1,88.644,2,4700369,95,100,c2195eba019d0482cddf9554a442359c21aa86671e55f3d1da920e6a1ebd17c6
CELL-bf27f7b0b5950bff,plateau5,RUN-4700375,MEAS-a489e57f1b954088,88.042,3,4700375,95,100,0b547724f3dc428657cc77a9c9b53bfd23b88355c9cdcdd5842a11bff191bcdb
CELL-bf27f7b0b5950bff,plateau5,RUN-4700381,MEAS-49b0aa0f541b954c,88.606,4,4700381,95,100,783b6abfe7c57ee2d3811c6ca4afffd3cb9262a5ab3149bc0d4dea0964765e85
CELL-d1e26f7a6e608b0b,legacy_plateau20,RUN-4913096,MEAS-76dc438593c9c9ee,88.809,0,4913096,80,100,5e53da082838f2b940bf547a4a7676f4c5c8f4330229970b13894641ad231e13
CELL-d1e26f7a6e608b0b,legacy_plateau20,RUN-4700357,MEAS-958bd6cafde98a41,89.213,0,4700357,80,100,2eb583d617213c369f2fe4fc6e95144ef7e1f55ba1f115710bbfdf363004c633
CELL-d1e26f7a6e608b0b,legacy_plateau20,RUN-4913100,MEAS-e294931a25c98d77,88.883,1,4913100,80,100,fd9f67895ec52910f7804981f38c8d579c6f0dfe5841ae2eb4fe704d5bde100f
CELL-d1e26f7a6e608b0b,legacy_plateau20,RUN-4700363,MEAS-02bf928c7f80ab35,89.205,1,4700363,80,100,d2c0cfa072e91410140955c3ea3c1e728ccfee15fafc31208bdcb7ae50b89676
CELL-d1e26f7a6e608b0b,legacy_plateau20,RUN-4913104,MEAS-f5a01b6c18e859ce,88.665,2,4913104,80,100,3566859315c6159f6d89987fe1a20bcdf4a8853b2d12114768cacc338307263c
CELL-d1e26f7a6e608b0b,legacy_plateau20,RUN-4700369,MEAS-04594eb010a37cfe,88.677,2,4700369,80,100,c2195eba019d0482cddf9554a442359c21aa86671e55f3d1da920e6a1ebd17c6
CELL-d1e26f7a6e608b0b,legacy_plateau20,RUN-4700375,MEAS-cfc0e10c3f26d864,88.046,3,4700375,80,100,0b547724f3dc428657cc77a9c9b53bfd23b88355c9cdcdd5842a11bff191bcdb
CELL-d1e26f7a6e608b0b,legacy_plateau20,RUN-4700381,MEAS-57fb8f4dd1d746fa,88.576,4,4700381,80,100,783b6abfe7c57ee2d3811c6ca4afffd3cb9262a5ab3149bc0d4dea0964765e85
CELL-c186c31272408dde,plateau5,RUN-4700356,MEAS-219a4bc83ae2a4e9,91.682,0,4700356,95,100,aad1672f0b0ce75a23c3585c919013380eda41a6651d0e18994d1c888537c62c
CELL-c186c31272408dde,plateau5,RUN-4700362,MEAS-ce57baf8dfc2cf78,91.522,1,4700362,95,100,f476abb0c4385e58b0b449c213927016c3052d9982e8bbc5bc3e38a55f3d34aa
CELL-c186c31272408dde,plateau5,RUN-4700368,MEAS-17dbd804af7e320f,91.888,2,4700368,95,100,25892e5861328cfd69782ec31cc7a7a3d73278e9459e30f37f8af3f317f59412
CELL-c186c31272408dde,plateau5,RUN-4700374,MEAS-dd90e113e0013018,91.69,3,4700374,95,100,3c2d2ed75b5f19b0d8626e018f104f5bc6cad70fa103beaef30bc210331ec5c7
CELL-c186c31272408dde,plateau5,RUN-4700380,MEAS-9333779a29b09de3,91.578,4,4700380,95,100,16653b85bf72168d38940dea75a61282a871c1bdf23e9cd5d6215f765506648a
CELL-432a64da064fe058,legacy_plateau20,RUN-4700356,MEAS-be34303f2a0587ab,91.701,0,4700356,80,100,aad1672f0b0ce75a23c3585c919013380eda41a6651d0e18994d1c888537c62c
CELL-432a64da064fe058,legacy_plateau20,RUN-4700362,MEAS-4bb4e2c01e2e9cef,91.401,1,4700362,80,100,f476abb0c4385e58b0b449c213927016c3052d9982e8bbc5bc3e38a55f3d34aa
CELL-432a64da064fe058,legacy_plateau20,RUN-4700368,MEAS-b3efb16e52763b16,91.659,2,4700368,80,100,25892e5861328cfd69782ec31cc7a7a3d73278e9459e30f37f8af3f317f59412
CELL-432a64da064fe058,legacy_plateau20,RUN-4700374,MEAS-f696fee7702c84c5,91.601,3,4700374,80,100,3c2d2ed75b5f19b0d8626e018f104f5bc6cad70fa103beaef30bc210331ec5c7
CELL-432a64da064fe058,legacy_plateau20,RUN-4700380,MEAS-582666196da9f0ae,91.413,4,4700380,80,100,16653b85bf72168d38940dea75a61282a871c1bdf23e9cd5d6215f765506648a
CELL-c2f46468af9172dc,plateau5,RUN-4700578,MEAS-0a561bcd57e1aacd,91.30799999999999,0,4700578,95,100,f7be5c4e38df23d2aee030dbabf6402e5299ea27b5d2adb0d04ff7814a3a57c5
CELL-c2f46468af9172dc,plateau5,RUN-4707498,MEAS-f44eff99de7413d7,91.094,0,4707498,95,100,f1ceb9fd48f119a69e18f49341a7aedf6986cef3b27e2490ba972a36e0a8834c
CELL-c2f46468af9172dc,plateau5,RUN-4707499,MEAS-8012bca6d2dfc2f3,90.89,1,4707499,95,100,4366dbab919100a1a719058330ae1c29d5faa5c8c6460310b6b85e5762346d67
CELL-9b8d6f5131711744,legacy_plateau20,RUN-4700578,MEAS-9c8afa44b14f6daa,90.913,0,4700578,80,100,f7be5c4e38df23d2aee030dbabf6402e5299ea27b5d2adb0d04ff7814a3a57c5
CELL-9b8d6f5131711744,legacy_plateau20,RUN-4707498,MEAS-1408cfc2219112b8,90.877,0,4707498,80,100,f1ceb9fd48f119a69e18f49341a7aedf6986cef3b27e2490ba972a36e0a8834c
CELL-9b8d6f5131711744,legacy_plateau20,RUN-4707499,MEAS-f23aecd92c46cb4c,90.674,1,4707499,80,100,4366dbab919100a1a719058330ae1c29d5faa5c8c6460310b6b85e5762346d67
CELL-e22f221645803f6a,plateau5,RUN-4707781,MEAS-62ea91293254ef09,91.2,0,4707781,95,100,c75582c650af8db1d49a7bda96e0bccf6bd79c8a1aff0c5aab4331b9a0549ec0
CELL-e22f221645803f6a,plateau5,RUN-4707494,MEAS-67a2c6d392442953,91.088,0,4707494,95,100,9760cf7b98eaf5415489be79dcb0fc51c614b540ac820d41168acadd65f072f3
CELL-e22f221645803f6a,plateau5,RUN-4707782,MEAS-4a1990e2a9159f4b,91.142,1,4707782,95,100,1ae840d44cda1cbdbd04405d84295956ead240f7f37fd7db51b01f7266926e79
